dst,min,avg,max,stddev,jitter,loss_pct,sent,received
95.179.191.101,242.0,242.03,245.0,0.2361496700541135,0.06020066889632107,0.0,300,300
139.84.130.162,111.0,112.04347826086956,122.0,0.6077393347692233,0.12751677852348994,0.3333333333333333,300,299
64.177.8.161,134.0,134.08333333333334,142.0,0.591373166640339,0.16722408026755853,0.0,300,300
207.148.4.80,131.0,133.73,137.0,2.5120575895734025,0.07692307692307693,0.0,300,300
139.84.175.27,144.0,144.33,159.0,1.5036954478883016,0.6555183946488294,0.0,300,300
80.240.21.111,243.0,243.06,245.0,0.2511307760244982,0.09364548494983277,0.0,300,300
208.83.234.171,150.0,150.03666666666666,153.0,0.2620220516589311,0.07357859531772576,0.0,300,300
139.84.243.66,233.0,233.03666666666666,236.0,0.2744489428331292,0.07357859531772576,0.0,300,300
104.238.185.40,226.0,226.04666666666665,228.0,0.22617593938249833,0.05016722408026756,0.0,300,300
45.76.169.69,99.2,99.37733333333334,102.0,0.23668450636988445,0.09498327759197621,0.0,300,300
65.20.101.216,242.0,242.03333333333333,244.0,0.24267032964268395,0.06688963210702341,0.0,300,300
64.176.190.129,264.0,264.01666666666665,266.0,0.15184055965240498,0.026755852842809364,0.0,300,300
139.84.201.146,117.0,117.77666666666667,125.0,0.6532908149429999,0.3712374581939799,0.0,300,300
216.238.95.134,146.0,146.02666666666667,150.0,0.26948510575210316,0.05351170568561873,0.0,300,300
207.246.78.209,165.0,165.46666666666667,170.0,0.6073622386096199,0.48494983277591974,0.0,300,300
66.245.204.233,242.0,242.07666666666665,249.0,0.5007882675232007,0.15384615384615385,0.0,300,300
65.20.66.14,135.0,135.65333333333334,142.0,0.9272659932415414,0.26755852842809363,0.0,300,300
64.176.55.242,7.6,7.9366,44.0,2.5316406617053695,0.4627759197324414,0.0,300,300
217.69.2.106,238.0,238.33666666666667,240.0,0.48647256403167854,0.043478260869565216,0.0,300,300
64.176.21.68,256.0,256.0,256.0,0.0,0.0,0.0,300,300
216.238.123.60,263.0,264.0933333333333,269.0,2.07315111739486,0.030100334448160536,0.0,300,300
144.202.89.218,89.1,89.181,90.5,0.10490789611209916,0.0729096989966585,0.0,300,300
141.164.58.189,31.2,31.354333333333333,33.5,0.15773782749303394,0.07190635451504956,0.0,300,300
45.77.6.246,107.0,107.04333333333334,113.0,0.4018153251875239,0.0802675585284281,0.0,300,300
139.180.145.186,65.8,66.14733333333334,73.9,0.5921932867644554,0.40100334448160446,0.0,300,300
70.34.200.251,263.0,266.3,275.0,2.3530122538284126,0.8260869565217391,0.0,300,300
139.180.168.220,106.0,106.03333333333333,111.0,0.40688518719112343,0.06688963210702341,0.0,300,300
64.176.163.9,272.0,273.9766666666667,281.0,0.4994552588125943,0.10033444816053512,0.0,300,300
104.238.151.234,0.018,0.033383333333333334,0.505,0.029786177816042272,0.010993311036789298,0.0,300,300
155.138.141.41,145.0,145.0,145.0,0.0,0.0,0.0,300,300
