dst,min,avg,max,stddev,jitter,loss_pct,sent,received
95.179.191.101,139.0,139.31,140.0,0.4624932431938871,0.2608695652173913,0.0,300,300
139.84.130.162,19.1,19.318666666666665,35.1,1.2629007174842457,0.2913043478260868,0.0,300,300
64.177.8.161,237.0,237.0,237.0,0.0,0.0,0.0,300,300
207.148.4.80,261.0,261.03,262.0,0.1705872210923198,0.046822742474916385,0.0,300,300
139.84.175.27,23.6,23.747,24.3,0.06701492371106639,0.04113712374581965,0.0,300,300
80.240.21.111,131.0,131.01333333333332,132.0,0.11469767022723502,0.026755852842809364,0.0,300,300
208.83.234.171,285.0,285.0133333333333,286.0,0.11469767022723502,0.026755852842809364,0.0,300,300
139.84.243.66,275.0,275.0,275.0,0.0,0.0,0.0,300,300
104.238.185.40,118.0,118.05333333333333,132.0,0.810651315644128,0.10702341137123746,0.0,300,300
45.76.169.69,225.0,258.40143369175627,276.0,19.043906957600925,13.859712230215827,7.0,300,279
65.20.101.216,130.0,130.49333333333334,133.0,0.5195724738239658,0.3779264214046823,0.0,300,300
64.176.190.129,169.0,169.0,169.0,0.0,0.0,0.0,300,300
139.84.201.146,185.0,185.16666666666666,186.0,0.37267799624996495,0.18729096989966554,0.0,300,300
216.238.95.134,303.0,303.0,303.0,0.0,0.0,0.0,300,300
207.246.78.209,256.0,256.1333333333333,262.0,0.7630348761506398,0.26755852842809363,0.0,300,300
66.245.204.233,125.0,125.0,125.0,0.0,0.0,0.0,300,300
65.20.66.14,0.011,0.03252,0.108,0.014128798014457327,0.01305685618729097,0.0,300,300
64.176.55.242,137.0,137.31772575250835,154.0,1.0707670077981402,0.47315436241610737,0.3333333333333333,300,299
217.69.2.106,164.0,164.01,167.0,0.17291616465790582,0.020066889632107024,0.0,300,300
64.176.21.68,300.0,300.00333333333333,301.0,0.057638721552635275,0.006688963210702341,0.0,300,300
216.238.123.60,265.0,265.0233333333333,272.0,0.4034710508684469,0.046822742474916385,0.0,300,300
144.202.89.218,237.0,237.0,237.0,0.0,0.0,0.0,300,300
141.164.58.189,120.0,120.0,120.0,0.0,0.0,0.0,300,300
45.77.6.246,243.0,243.00333333333333,244.0,0.057638721552635275,0.006688963210702341,0.0,300,300
139.180.145.186,61.0,61.12833333333334,61.4,0.07045487129282757,0.053177257525083704,0.0,300,300
70.34.200.251,181.0,181.0,181.0,0.0,0.0,0.0,300,300
139.180.168.220,300.0,333.5754385964912,351.0,18.58348899975794,13.767605633802816,5.0,300,285
64.176.163.9,226.0,226.00666666666666,227.0,0.08137703743822469,0.013377926421404682,0.0,300,300
104.238.151.234,135.0,135.66666666666666,146.0,1.0498677165349082,0.2408026755852843,0.0,300,300
155.138.141.41,246.0,246.67,247.0,0.4702127178203499,0.41471571906354515,0.0,300,300
