ams	56d2fc59-800e-4529-8fba-b58015ff8e01	95.179.142.10	vc2-1c-1gb	confirmed
atl	a246b472-cb7c-4033-8e06-09ad212d297f	155.138.165.199	vc2-1c-1gb	confirmed
blr	202c1d39-a86f-44db-90ac-6c06e99dfe82	139.84.137.55	vc2-1c-1gb	confirmed
ord	2654f1e9-200c-4aeb-8279-dd98a7ad4aeb	64.177.8.222	vc2-1c-1gb	confirmed
dfw	d34dfaed-9686-4652-9a31-e49299369304	216.128.138.33	vc2-1c-1gb	confirmed
del	55ada855-00bb-4633-a192-387db85f9c70	139.84.172.227	vc2-1c-1gb	confirmed
fra	b4bc1b8b-7c5b-461d-8c38-ff0804fde411	199.247.21.130	vc2-1c-1gb	confirmed
hnl	d67b25ca-6206-4fd0-8b0c-7e5797481aa5	208.83.234.83	vhp-1c-1gb-intel	confirmed
jnb	7597be79-b1e9-40a5-ad70-24d97286d0c0	139.84.229.211	vc2-1c-1gb	confirmed
lhr	5eebbe68-1d61-4264-8045-0e18b9df7b69	104.238.173.106	vc2-1c-1gb	confirmed
lax	33779f2a-8c38-4ac7-bb06-8e05455dc9c7	144.202.127.45	vc2-1c-1gb	confirmed
mad	267a18e5-304d-45c1-8b48-616c246bfc81	208.85.20.142	vc2-1c-1gb	confirmed
man	a35bd22b-7df5-4079-b7e7-480067f8546f	64.176.186.134	vc2-1c-1gb	confirmed
mel	8f6890df-711a-41c5-96ae-09b3c8020ea0	139.84.198.104	vc2-1c-1gb	confirmed
mex	11e8d6e3-8753-4d43-b8bf-7bf96a8d7356	64.177.81.52	vc2-1c-1gb	confirmed
mia	f3f8446b-3354-4a04-86bd-d4374592c9d3	45.77.115.116	vc2-1c-1gb	confirmed
mxp	f7f47116-9087-4530-8c50-fbfcb99e8ca8	66.245.212.145	voc-c-1c-2gb-25s-amd	confirmed
bom	7d352239-03e6-4cbc-9795-804883350ad3	65.20.77.38	vc2-1c-1gb	confirmed
ewr	5802d556-fad6-4a66-a92a-5ea1338d082a	207.246.87.28	vc2-1c-1gb	confirmed
itm	235aa05e-b56f-4c29-9cb3-cc5fddf367c3	64.176.40.159	vhf-1c-1gb	confirmed
cdg	ae1a592c-1d71-4806-abdc-abcd90f7973b	136.244.114.5	vc2-1c-1gb	confirmed
scl	b2726d4d-7ce2-4ba7-aa0c-c3d1f4281381	64.176.21.115	vc2-1c-1gb	confirmed
sao	7cc206e7-28b7-497c-a6d0-87d51e7d4157	216.128.169.144	vc2-1c-1gb	confirmed
sea	82eff11c-8d54-4bcb-b5dd-ce3a1c89efeb	144.202.95.83	vc2-1c-1gb	confirmed
icn	41ac20ba-9a62-42ae-a62f-aedbd2a559d0	64.176.233.149	vc2-1c-1gb	confirmed
sjc	9a2ca452-ad52-4804-bf3e-6e063c13c750	104.207.148.78	vc2-1c-1gb	confirmed
sgp	b01d66cb-d63c-47f3-8a97-ef1e23b2357d	45.76.155.46	vc2-1c-1gb	confirmed
sto	0778e076-58d6-40f8-bd2b-72a07c3d01b8	65.20.114.21	vc2-1c-1gb	confirmed
syd	68997cb2-c8c7-4fe5-b85c-089a0dafedc8	45.76.125.18	vc2-1c-1gb	confirmed
tlv	39685704-0cd8-496b-8999-4aea29277491	64.177.69.3	vc2-1c-1gb	confirmed
