dst,min,avg,max,stddev,jitter,loss_pct,sent,received
136.244.98.103,264.0,264.82666666666665,269.0,1.6155356868715576,0.06688963210702341,0.0,300,300
45.76.249.212,189.0,189.04406779661016,191.0,0.2211458499023741,0.07482993197278912,1.6666666666666667,300,295
139.84.218.107,105.0,105.96321070234114,109.0,0.35927890306343235,0.1610738255033557,0.3333333333333333,300,299
64.177.9.219,159.0,159.07666666666665,174.0,0.8779458348263228,0.14715719063545152,0.0,300,300
216.128.141.61,171.0,171.08333333333334,177.0,0.4722875771768251,0.16722408026755853,0.0,300,300
139.84.172.156,150.0,150.10333333333332,159.0,0.7389106095387241,0.20066889632107024,0.0,300,300
140.82.39.86,282.0,282.03333333333336,285.0,0.22852182001336813,0.06688963210702341,0.0,300,300
208.83.236.254,186.0,186.22,189.0,0.44527145278657454,0.31438127090301005,0.0,300,300
139.84.234.101,258.0,258.1166666666667,263.0,0.43557114484573267,0.1705685618729097,0.0,300,300
108.61.173.57,266.0,266.97,280.0,0.8015193904911679,0.22742474916387959,0.0,300,300
149.28.93.145,139.0,139.01,142.0,0.17291616465790582,0.020066889632107024,0.0,300,300
216.238.113.165,311.0,311.02,313.0,0.18147543451754933,0.04013377926421405,0.0,300,300
66.42.79.251,128.0,128.03333333333333,137.0,0.521749194749951,0.030100334448160536,0.0,300,300
141.164.42.234,0.021,0.060616666666666666,0.257,0.028953808999086037,0.02545484949832776,0.0,300,300
45.63.94.6,134.0,134.01333333333332,135.0,0.11469767022723502,0.026755852842809364,0.0,300,300
207.148.69.17,107.0,107.92,109.0,0.29484459183327977,0.12040133779264214,0.0,300,300
70.34.195.183,296.0,297.0366666666667,303.0,0.5052941937349194,0.1605351170568562,0.0,300,300
149.28.177.115,148.0,148.23,157.0,0.6560741827974436,0.3210702341137124,0.0,300,300
64.177.65.203,311.0,312.24666666666667,356.0,2.799849202288501,0.9565217391304348,0.0,300,300
45.76.208.229,31.4,31.613333333333333,35.3,0.29329545209945246,0.15551839464882952,0.0,300,300
216.128.180.213,179.0,179.49666666666667,243.0,4.5566788587986125,0.7357859531772575,0.0,300,300
64.176.71.158,252.0,252.02666666666667,253.0,0.16110727964792762,0.043478260869565216,0.0,300,300
