dst,min,avg,max,stddev,jitter,loss_pct,sent,received
136.244.98.103,94.7,95.67333333333333,97.6,0.5840281576164702,0.0795986622073587,0.0,300,300
45.76.249.212,43.1,43.25866666666667,44.9,0.22983665697379194,0.12408026755852727,0.0,300,300
139.84.218.107,271.0,271.13666666666666,273.0,0.38900157097654786,0.2040133779264214,0.0,300,300
64.177.9.219,10.7,10.839,11.7,0.09615438974205313,0.06187290969899663,0.0,300,300
216.128.141.61,30.1,30.274333333333335,31.3,0.12822332947721438,0.08862876254180631,0.0,300,300
139.84.172.156,275.0,275.03333333333336,285.0,0.5763872155263527,0.06688963210702341,0.0,300,300
140.82.39.86,102.0,102.00333333333333,103.0,0.057638721552635275,0.006688963210702341,0.0,300,300
208.83.236.254,101.0,101.01,103.0,0.12871156384205215,0.020066889632107024,0.0,300,300
139.84.234.101,242.0,242.98,244.0,0.18147543451754933,0.06020066889632107,0.0,300,300
108.61.173.57,91.8,91.943,93.0,0.10058661276067694,0.06688963210702151,0.0,300,300
149.28.93.145,64.7,64.85733333333333,65.4,0.0746964226422922,0.05652173913043751,0.0,300,300
216.238.113.165,130.0,130.91666666666666,133.0,0.38693955887479664,0.06354515050167224,0.0,300,300
66.42.79.251,52.9,52.99033333333333,54.5,0.13786426496940993,0.07056856187291057,0.0,300,300
141.164.42.234,179.0,179.01333333333332,180.0,0.11469767022723502,0.026755852842809364,0.0,300,300
45.63.94.6,61.7,61.83833333333333,62.9,0.08773381458834593,0.054849498327759504,0.0,300,300
207.148.69.17,223.0,224.17666666666668,236.0,1.1656710037094038,0.34782608695652173,0.0,300,300
70.34.195.183,115.0,115.05333333333333,122.0,0.43645032808887757,0.10033444816053512,0.0,300,300
149.28.177.115,205.0,205.02333333333334,210.0,0.29909121611233513,0.046822742474916385,0.0,300,300
64.177.65.203,149.0,149.33,170.0,1.7169061321652581,0.6354515050167224,0.0,300,300
45.76.208.229,146.0,147.43666666666667,150.0,0.7611321975992227,0.25418060200668896,0.0,300,300
216.128.180.213,0.016,0.04737,0.122,0.018773201644897975,0.018411371237458195,0.0,300,300
64.176.71.158,113.0,113.07333333333334,122.0,0.7173717461834013,0.14715719063545152,0.0,300,300
