dst,min,avg,max,stddev,jitter,loss_pct,sent,received
45.63.43.153,251.0,251.0,251.0,0.0,0.0,0.0,300,300
45.76.61.64,273.0,273.0439189189189,275.0,0.22078678456073655,0.08813559322033898,1.3333333333333333,300,296
139.84.223.244,0.012,0.041403333333333334,0.13,0.017876259551582806,0.019518394648829433,0.0,300,300
64.177.9.215,243.0,243.03333333333333,250.0,0.4149966532662911,0.06688963210702341,0.0,300,300
45.76.238.92,277.0,277.4533333333333,278.0,0.49781745873585254,0.36789297658862874,0.0,300,300
45.76.85.55,250.0,250.59333333333333,251.0,0.49121165386103055,0.3377926421404682,0.0,300,300
208.83.236.183,287.0,287.01,289.0,0.12871156384205215,0.020066889632107024,0.0,300,300
139.84.251.73,292.0,292.51,294.0,0.5065241027499744,0.45484949832775917,0.0,300,300
45.63.98.245,242.0,243.01,245.0,0.15242484486898233,0.026755852842809364,0.0,300,300
149.28.70.185,212.0,249.2304964539007,266.0,16.232575789898846,10.729537366548042,6.0,300,282
208.85.16.69,151.0,151.00666666666666,152.0,0.08137703743822469,0.013377926421404682,0.0,300,300
139.84.205.11,169.0,169.86666666666667,171.0,0.3496029493900505,0.20066889632107024,0.0,300,300
216.238.69.118,318.0,318.00666666666666,319.0,0.08137703743822469,0.006688963210702341,0.0,300,300
144.202.34.109,275.0,275.74333333333334,277.0,0.4517988736398335,0.3076923076923077,0.0,300,300
66.245.203.167,150.0,150.00333333333333,151.0,0.057638721552635275,0.006688963210702341,0.0,300,300
65.20.81.61,17.6,17.694,18.0,0.06348753158429313,0.044481605351170274,0.0,300,300
207.246.93.231,271.0,271.51,272.0,0.4998999899979995,0.3411371237458194,0.0,300,300
64.176.55.188,116.0,116.51677852348993,118.0,0.6250264622117483,0.6902356902356902,0.6666666666666666,300,298
104.238.190.148,269.0,269.01,271.0,0.12871156384205215,0.020066889632107024,0.0,300,300
64.176.25.128,317.0,317.44,319.0,0.5030573194643595,0.42474916387959866,0.0,300,300
216.238.127.116,323.0,323.12,339.0,0.989410598959468,0.2408026755852843,0.0,300,300
66.42.76.67,227.0,227.11666666666667,260.0,1.9034325718437088,0.23411371237458195,0.0,300,300
158.247.203.155,122.0,122.80666666666667,124.0,0.40326445692897633,0.2408026755852843,0.0,300,300
149.28.193.176,210.0,210.00333333333333,211.0,0.057638721552635275,0.006688963210702341,0.0,300,300
45.76.189.244,38.3,38.449666666666666,41.1,0.20289543010022634,0.08896321070234202,0.0,300,300
70.34.201.250,323.0,323.00333333333333,324.0,0.057638721552635275,0.006688963210702341,0.0,300,300
45.32.188.226,240.0,279.9469964664311,292.0,14.344352251280691,9.212765957446809,5.666666666666667,300,283
64.176.162.221,241.0,242.06711409395973,256.0,0.9565347801519224,0.20202020202020202,0.6666666666666666,300,298
