dst,min,avg,max,stddev,jitter,loss_pct,sent,received
45.63.43.153,134.0,134.02341137123747,135.0,0.15120608100946242,0.030201342281879196,0.3333333333333333,300,299
45.76.61.64,48.3,48.38695652173913,49.6,0.19232019735407388,0.10805369127516846,0.3333333333333333,300,299
139.84.223.244,212.0,249.70212765957447,266.0,16.150991749120454,10.754448398576512,6.0,300,282
64.177.9.215,54.0,54.18,55.9,0.1939071942966527,0.09130434782608683,0.0,300,300
45.76.238.92,32.8,32.870666666666665,33.9,0.14354867544572592,0.07424749163879647,0.0,300,300
45.76.85.55,139.0,139.01666666666668,144.0,0.2881936077631764,0.033444816053511704,0.0,300,300
208.83.236.183,54.3,54.57333333333333,59.9,0.6961960132670175,0.2528428093645489,0.0,300,300
139.84.251.73,316.0,316.19666666666666,317.0,0.3974781615244904,0.24414715719063546,0.0,300,300
45.63.98.245,128.0,128.18666666666667,134.0,0.6469071717711041,0.26755852842809363,0.0,300,300
149.28.70.185,0.02,0.03335333333333333,0.131,0.016189559049653645,0.011096989966555185,0.0,300,300
208.85.16.69,169.0,169.10666666666665,176.0,0.6495810615739621,0.20735785953177258,0.0,300,300
139.84.205.11,150.0,150.04333333333332,153.0,0.34850474251515656,0.08695652173913043,0.0,300,300
216.238.69.118,46.0,46.22766666666667,50.5,0.5361603201365136,0.15953177257525106,0.0,300,300
144.202.34.109,60.2,60.321666666666665,61.0,0.09290078339581143,0.05685618729096954,0.0,300,300
66.245.203.167,159.0,159.09333333333333,163.0,0.5208539995899896,0.17391304347826086,0.0,300,300
65.20.81.61,221.0,258.65724381625444,276.0,16.301027808018656,10.76241134751773,5.666666666666667,300,283
207.246.93.231,58.0,58.163333333333334,63.4,0.4896824367780497,0.1973244147157195,0.0,300,300
64.176.55.188,112.0,112.16,113.0,0.3666060555964672,0.2140468227424749,0.0,300,300
104.238.190.148,131.0,131.11,135.0,0.4596012764705221,0.1806020066889632,0.0,300,300
64.176.25.128,137.0,137.04,138.0,0.19595917942265426,0.056856187290969896,0.0,300,300
216.238.127.116,172.0,173.64333333333335,178.0,0.8618520110140074,0.0802675585284281,0.0,300,300
66.42.76.67,27.1,27.256,28.1,0.10675829397912556,0.06755852842809391,0.0,300,300
158.247.203.155,137.0,137.06333333333333,142.0,0.4389254555793678,0.12040133779264214,0.0,300,300
149.28.193.176,7.83,7.9786,8.72,0.11045077334873368,0.08381270903010038,0.0,300,300
45.76.189.244,167.0,167.77,172.0,0.5748333091717401,0.38127090301003347,0.0,300,300
70.34.201.250,156.0,163.24666666666667,169.0,3.637648813298074,0.12374581939799331,0.0,300,300
45.32.188.226,138.0,138.08666666666667,139.0,0.28134597128012256,0.14715719063545152,0.0,300,300
64.176.162.221,200.0,201.0267558528428,206.0,0.5418473083900638,0.2483221476510067,0.3333333333333333,300,299
